"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","timeframe_phase3","sumTotal_Phase3","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","anteil_pos_phase3","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsumTotal_Phase3","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-05-01,4447,149,4298,279879,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30848,59016,4315.29,4331.57,3.4,3.23,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,51.44,49.92,50.11,3237.55,NA,NA,NA,NA,NA,NA,356.84,682.68,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-02,3124,80,3044,283003,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29940,58447,4357.86,4267.57,2.6,2.93,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,36.14,50.41,49.37,3273.69,NA,NA,NA,NA,NA,NA,346.34,676.1,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-03,2516,46,2470,285519,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30094,58844,4294.57,4200.43,1.8,2.83,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,29.1,49.68,48.59,3302.79,NA,NA,NA,NA,NA,NA,348.12,680.69,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-04,3862,127,3735,289381,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30207,59276,4269.57,4294.64,3.3,2.49,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,44.67,49.39,49.68,3347.47,NA,NA,NA,NA,NA,NA,349.42,685.69,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-05,5892,119,5773,295273,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30505,60201,4256.29,4292.79,2,2.33,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,68.16,49.24,49.66,3415.62,NA,NA,NA,NA,NA,NA,352.87,696.39,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-06,5370,134,5236,300643,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30062,60934,4258,4322.71,2.5,2.29,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,62.12,49.26,50,3477.74,NA,NA,NA,NA,NA,NA,347.75,704.86,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-07,4676,86,4590,305319,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29887,61073,4101.71,4383.86,1.8,2.31,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,54.09,47.45,50.71,3531.83,NA,NA,NA,NA,NA,NA,345.72,706.47,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-08,4354,98,4256,309673,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29794,60642,4274,4465.86,2.3,2.03,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,50.37,49.44,51.66,3582.2,NA,NA,NA,NA,NA,NA,344.65,701.49,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-09,3136,71,3065,312809,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29806,59746,4227.71,4476.29,2.3,1.93,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,36.28,48.9,51.78,3618.47,NA,NA,NA,NA,NA,NA,344.79,691.12,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-10,1422,29,1393,314231,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28712,58806,4350.86,4421.07,2,1.71,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,16.45,50.33,51.14,3634.92,NA,NA,NA,NA,NA,NA,332.13,680.25,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-11,5068,65,5003,319299,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29918,60125,4498.14,4460.36,1.3,1.61,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,58.62,52.03,51.6,3693.55,NA,NA,NA,NA,NA,NA,346.08,695.51,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-12,5568,72,5496,324867,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29594,60099,4675.43,4467.5,1.3,1.47,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,64.41,54.08,51.68,3757.96,NA,NA,NA,NA,NA,NA,342.33,695.21,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-13,6232,62,6170,331099,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30456,60518,4694.57,4431.21,1,1.33,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,72.09,54.31,51.26,3830.05,NA,NA,NA,NA,NA,NA,352.31,700.05,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-14,5707,65,5642,336806,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31487,61374,4740.43,4248.43,1.1,1.2,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,66.02,54.84,49.14,3896.06,NA,NA,NA,NA,NA,NA,364.23,709.95,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-15,5595,70,5525,342401,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32728,62522,4646.71,4192.07,1.3,1.23,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,64.72,53.75,48.49,3960.78,NA,NA,NA,NA,NA,NA,378.59,723.23,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-16,3270,42,3228,345671,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32862,62668,4707.29,4148.57,1.3,1.2,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,37.83,54.45,47.99,3998.61,NA,NA,NA,NA,NA,NA,380.14,724.92,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-17,1743,20,1723,347414,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,33183,61895,4511.57,4165.5,1.1,1.23,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,20.16,52.19,48.19,4018.77,NA,NA,NA,NA,NA,NA,383.85,715.98,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-18,4412,65,4347,351826,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32527,62445,3998.71,4089.43,1.5,1.23,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,51.04,46.26,47.31,4069.81,NA,NA,NA,NA,NA,NA,376.26,722.34,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-19,5992,68,5924,357818,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32951,62545,3708.71,4098.43,1.1,1.19,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,69.31,42.9,47.41,4139.12,NA,NA,NA,NA,NA,NA,381.17,723.5,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-20,4862,60,4802,362680,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31581,62037,3602.57,4010.57,1.2,1.09,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,56.24,41.67,46.39,4195.36,NA,NA,NA,NA,NA,NA,365.32,717.62,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-21,2117,23,2094,364797,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27991,59478,3590.57,3902.36,1.1,1.04,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,24.49,41.53,45.14,4219.85,NA,NA,NA,NA,NA,NA,323.79,688.02,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-22,3565,36,3529,368362,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25961,58689,3532.14,3767.86,1,0.91,TRUE,10.6,5.1,6.3,10.1,11.2,5.9,8644780,41.24,40.86,43.59,4261.09,NA,NA,NA,NA,NA,NA,300.31,678.9,1,31198,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-23,2527,15,2512,370889,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25218,58080,3489.57,3719.14,0.6,0.87,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,29.23,40.37,43.02,4290.32,NA,NA,NA,NA,NA,NA,291.71,671.85,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-24,1659,13,1646,372548,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25134,58317,3509.57,3706.93,0.8,0.79,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,19.19,40.6,42.88,4309.51,NA,NA,NA,NA,NA,NA,290.74,674.59,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-25,4003,24,3979,376551,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24725,57252,3806,3519.07,0.6,0.76,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,46.31,44.03,40.71,4355.82,NA,NA,NA,NA,NA,NA,286.01,662.27,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-26,5694,43,5651,382245,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24427,57378,3827,3396.93,0.8,0.77,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,65.87,44.27,39.29,4421.69,NA,NA,NA,NA,NA,NA,282.56,663.73,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-27,5002,32,4970,387247,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24567,56148,3835.71,3425.86,0.6,0.79,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,57.86,44.37,39.63,4479.55,NA,NA,NA,NA,NA,NA,284.18,649.5,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-28,4192,36,4156,391439,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26642,54633,3823.29,3647.29,0.9,0.8,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,48.49,44.23,42.19,4528.04,NA,NA,NA,NA,NA,NA,308.19,631.98,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-29,3712,40,3672,395151,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26789,52750,3506,3737,1.1,0.76,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,42.94,40.56,43.23,4570.98,NA,NA,NA,NA,NA,NA,309.89,610.19,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-30,2588,17,2571,397739,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26850,52068,3304.29,3779.43,0.7,0.76,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,29.94,38.22,43.72,4600.92,NA,NA,NA,NA,NA,NA,310.59,602.31,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-05-31,1572,14,1558,399311,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26763,51897,3342.14,3771,0.9,0.77,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,18.18,38.66,43.62,4619.1,NA,NA,NA,NA,NA,NA,309.59,600.33,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-01,1782,5,1777,401093,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24542,49267,3488.57,3821.64,0.3,0.73,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,20.61,40.35,44.21,4639.71,NA,NA,NA,NA,NA,NA,283.89,569.9,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-02,4282,34,4248,405375,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23130,47557,3647,3878.71,0.8,0.64,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,49.53,42.19,44.87,4689.25,NA,NA,NA,NA,NA,NA,267.56,550.12,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-03,5267,35,5232,410642,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23395,47962,3723.14,3992.86,0.7,0.61,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,60.93,43.07,46.19,4750.17,NA,NA,NA,NA,NA,NA,270.63,554.81,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-04,5217,30,5187,415859,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24420,51062,3718.71,4094.07,0.6,0.57,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,60.35,43.02,47.36,4810.52,NA,NA,NA,NA,NA,NA,282.48,590.67,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-05,4821,26,4795,420680,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25529,52318,4137.29,4290,0.5,0.61,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,55.77,47.86,49.63,4866.29,NA,NA,NA,NA,NA,NA,295.31,605.2,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-06,3121,15,3106,423801,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26062,52912,4453.14,4416.43,0.5,0.61,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,36.1,51.51,51.09,4902.39,NA,NA,NA,NA,NA,NA,301.48,612.07,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-07,1541,9,1532,425342,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26031,52794,4643.57,4432.29,0.6,0.56,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,17.83,53.72,51.27,4920.22,NA,NA,NA,NA,NA,NA,301.12,610.7,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-08,4712,27,4685,430054,FALSE,0,FALSE,0,FALSE,0,TRUE,4712,FALSE,0,FALSE,0,28961,53503,4699.57,4769.64,0.6,0.56,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,54.51,54.36,55.17,4974.72,NA,NA,NA,54.51,NA,NA,335.01,618.91,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-09,6493,55,6438,436547,FALSE,0,FALSE,0,FALSE,0,TRUE,11205,FALSE,0,FALSE,0,31172,54302,4933,5181.21,0.8,0.59,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,75.11,57.06,59.93,5049.83,NA,NA,NA,129.62,NA,NA,360.59,628.15,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-10,6600,23,6577,443147,FALSE,0,FALSE,0,FALSE,0,TRUE,17805,FALSE,0,FALSE,0,32505,55900,5109.71,5491.79,0.3,0.6,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,76.35,59.11,63.53,5126.18,NA,NA,NA,205.96,NA,NA,376.01,646.63,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-11,5609,35,5574,448756,FALSE,0,FALSE,0,FALSE,0,TRUE,23414,FALSE,0,FALSE,0,32897,57317,5145.86,5721.5,0.6,0.61,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,64.88,59.53,66.18,5191.06,NA,NA,NA,270.85,NA,NA,380.54,663.02,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-12,6455,43,6412,455211,FALSE,0,FALSE,0,FALSE,0,TRUE,29869,FALSE,0,FALSE,0,34531,60060,5402,5919,0.7,0.59,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,74.67,62.49,68.47,5265.73,NA,NA,NA,345.51,NA,NA,399.44,694.75,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-13,4358,26,4332,459569,FALSE,0,FALSE,0,FALSE,0,TRUE,34227,FALSE,0,FALSE,0,35768,61830,5909.29,6031.57,0.6,0.51,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,50.41,68.36,69.77,5316.14,NA,NA,NA,395.93,NA,NA,413.75,715.23,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-14,1794,12,1782,461363,FALSE,0,FALSE,0,FALSE,0,TRUE,36021,FALSE,0,FALSE,0,36021,62052,6340,6048.57,0.7,0.51,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,20.75,73.34,69.97,5336.9,NA,NA,NA,416.68,NA,NA,416.68,717.8,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-15,6505,26,6479,467868,FALSE,0,FALSE,0,FALSE,0,TRUE,42526,FALSE,0,FALSE,0,37814,66775,6743.43,6298,0.4,0.46,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,75.25,78.01,72.85,5412.14,NA,NA,NA,491.93,NA,NA,437.42,772.43,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-16,10044,34,10010,477912,FALSE,0,FALSE,0,FALSE,0,TRUE,52570,FALSE,0,FALSE,0,41365,72537,6905,6668.07,0.3,0.43,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,116.19,79.87,77.13,5528.33,NA,NA,NA,608.11,NA,NA,478.5,839.08,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-17,9615,31,9584,487527,FALSE,0,FALSE,0,FALSE,0,TRUE,62185,FALSE,0,FALSE,0,44380,76885,6953.43,6850.29,0.3,0.46,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,111.22,80.44,79.24,5639.55,NA,NA,NA,719.34,NA,NA,513.37,889.38,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-18,8433,21,8412,495960,FALSE,0,FALSE,0,FALSE,0,TRUE,70618,FALSE,0,FALSE,0,47204,80101,6951.29,7111.29,0.2,0.47,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,97.55,80.41,82.26,5737.1,NA,NA,NA,816.89,NA,NA,546.04,926.58,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-19,7586,38,7548,503546,FALSE,0,FALSE,0,FALSE,0,TRUE,78204,FALSE,0,FALSE,0,48335,82866,7194,7378.29,0.5,0.47,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,87.75,83.22,85.35,5824.86,NA,NA,NA,904.64,NA,NA,559.12,958.57,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-20,4697,39,4658,508243,FALSE,0,FALSE,0,FALSE,0,TRUE,82901,FALSE,0,FALSE,0,48674,84442,7426.86,7527.5,0.8,0.5,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,54.33,85.91,87.08,5879.19,NA,NA,NA,958.97,NA,NA,563.04,976.8,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-21,1779,14,1765,510022,FALSE,0,FALSE,0,FALSE,0,TRUE,84680,FALSE,0,FALSE,0,48659,84680,7360.57,7580.5,0.8,0.54,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,20.58,85.14,87.69,5899.77,NA,NA,NA,979.55,NA,NA,562.87,979.55,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-22,8204,34,8170,518226,FALSE,0,FALSE,0,FALSE,0,TRUE,92884,FALSE,0,FALSE,0,50358,88172,7479.14,8122.21,0.4,0.61,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,94.9,86.52,93.96,5994.67,NA,NA,NA,1074.45,NA,NA,582.52,1019.94,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-23,11674,64,11610,529900,FALSE,0,FALSE,0,FALSE,0,TRUE,104558,FALSE,0,FALSE,0,51988,93353,7851.57,8478.57,0.5,0.67,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,135.04,90.82,98.08,6129.71,NA,NA,NA,1209.49,NA,NA,601.38,1079.88,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-24,9151,57,9094,539051,FALSE,0,FALSE,0,FALSE,0,TRUE,113709,FALSE,0,FALSE,0,51524,95904,8101.57,8594.86,0.6,0.67,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,105.86,93.72,99.42,6235.57,NA,NA,NA,1315.35,NA,NA,596.01,1109.39,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-25,9263,64,9199,548314,FALSE,0,FALSE,0,FALSE,0,TRUE,122972,FALSE,0,FALSE,0,52354,99558,8209.71,8770.43,0.7,0.74,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,107.15,94.97,101.45,6342.72,NA,NA,NA,1422.5,NA,NA,605.61,1151.65,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-26,10193,89,10104,558507,FALSE,0,FALSE,0,FALSE,0,TRUE,133165,FALSE,0,FALSE,0,54961,103296,9050.43,8969.79,0.9,0.8,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,117.91,104.69,103.76,6460.63,NA,NA,NA,1540.41,NA,NA,635.77,1194.89,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-27,6447,53,6394,564954,FALSE,0,FALSE,0,FALSE,0,TRUE,139612,FALSE,0,FALSE,0,56711,105385,9530.29,9078.29,0.8,0.9,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,74.58,110.24,105.01,6535.2,NA,NA,NA,1614.99,NA,NA,656.01,1219.06,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-28,2536,32,2504,567490,FALSE,0,FALSE,0,FALSE,0,TRUE,142148,FALSE,0,FALSE,0,57468,106127,9829.14,9131.14,1.3,0.97,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,29.34,113.7,105.63,6564.54,NA,NA,NA,1644.32,NA,NA,664.77,1227.64,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-29,14089,115,13974,581579,FALSE,0,FALSE,0,FALSE,0,TRUE,156237,FALSE,0,FALSE,0,63353,113711,10061.71,9104.14,0.8,1.04,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,162.98,116.39,105.31,6727.52,NA,NA,NA,1807.3,NA,NA,732.85,1315.37,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-06-30,15033,179,14854,596612,FALSE,0,FALSE,0,FALSE,0,TRUE,171270,FALSE,0,FALSE,0,66712,118700,10088,8984.36,1.2,1.06,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,173.9,116.69,103.93,6901.41,NA,NA,NA,1981.2,NA,NA,771.7,1373.08,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-01,11243,126,11117,607855,FALSE,0,FALSE,0,FALSE,0,TRUE,182513,FALSE,0,FALSE,0,68804,120328,10055,8964,1.1,1.09,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,130.06,116.31,103.69,7031.47,NA,NA,NA,2111.25,NA,NA,795.9,1391.92,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-02,10891,128,10763,618746,FALSE,0,FALSE,0,FALSE,0,TRUE,193404,FALSE,0,FALSE,0,70432,122786,10052.57,8911.79,1.2,1.1,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,125.98,116.28,103.09,7157.45,NA,NA,NA,2237.23,NA,NA,814.73,1420.35,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-03,10377,108,10269,629123,FALSE,0,FALSE,0,FALSE,0,TRUE,203781,FALSE,0,FALSE,0,70616,125577,9157.86,8733.57,1,1.19,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,120.04,105.94,101.03,7277.49,NA,NA,NA,2357.27,NA,NA,816.86,1452.63,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-04,6216,61,6155,635339,FALSE,0,FALSE,0,FALSE,0,TRUE,209997,FALSE,0,FALSE,0,70385,127096,8438.43,8612,1,1.21,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,71.9,97.61,99.62,7349.39,NA,NA,NA,2429.18,NA,NA,814.19,1470.21,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-05,2519,36,2483,637858,FALSE,0,FALSE,0,FALSE,0,TRUE,212516,FALSE,0,FALSE,0,70368,127836,8098.86,8569.86,1.4,1.24,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,29.14,93.68,99.13,7378.53,NA,NA,NA,2458.32,NA,NA,813.99,1478.77,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-06,7826,106,7720,645684,FALSE,0,FALSE,0,FALSE,0,TRUE,220342,FALSE,0,FALSE,0,64105,127458,7761.86,8052.21,1.4,1.27,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,90.53,89.79,93.15,7469.06,NA,NA,NA,2548.84,NA,NA,741.55,1474.39,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
2020-07-07,9997,137,9860,655681,FALSE,0,FALSE,0,FALSE,0,TRUE,230339,FALSE,0,FALSE,0,59069,125781,7379.14,7607.71,1.4,1.36,TRUE,10.6,5.9,7.1,10.7,12.3,6.4,8644780,115.64,85.36,88,7584.7,NA,NA,NA,2664.49,NA,NA,683.29,1454.99,1,22850,"COVID19Tests","2021-05-20_07-49-25","day","PCR","CHFL"
